TIMESTAMP,NEE_VUT_REF,GPP_NT_VUT_REF,H_F_MDS,LE_F_MDS,RECO_NT_VUT_REF,NEE_VUT_REF_QC,H_F_MDS_QC,LE_F_MDS_QC
20030601.000000,-5.265000,7.864130,86.557200,78.984600,2.739410,0.833333,1.000000,1.000000
20030602.000000,-6.187280,9.101900,100.897000,68.743400,3.080800,0.812500,0.979167,0.979167
20030603.000000,-6.638430,10.211300,98.384600,65.322800,3.773270,0.833333,1.000000,1.000000
20030604.000000,-5.720130,9.756580,98.979400,71.396600,4.221530,0.937500,1.000000,1.000000
20030605.000000,-6.029960,10.680100,88.060600,71.596900,4.899600,0.937500,1.000000,1.000000
20030606.000000,-5.647400,11.199100,83.615300,69.204200,5.838550,1.000000,0.979167,0.979167
20030607.000000,-4.379820,10.377800,69.410800,75.447900,6.251930,0.916667,1.000000,1.000000
20030608.000000,-4.117800,9.555690,74.245200,109.327000,5.501950,0.979167,1.000000,1.000000
20030609.000000,-5.862630,10.157800,90.738500,92.463800,4.444950,0.937500,1.000000,1.000000
20030610.000000,-5.156710,9.448630,51.430500,74.442500,4.397170,0.916667,1.000000,1.000000
20030611.000000,-4.958500,9.312930,88.390000,81.852800,4.380140,0.854167,1.000000,1.000000
20030612.000000,-4.842060,9.245050,79.725000,98.034600,4.395180,0.937500,1.000000,1.000000
20030613.000000,-5.589960,9.392960,98.361900,62.261400,3.804970,1.000000,1.000000,1.000000
20030614.000000,-4.555090,8.721190,74.003000,62.357900,4.164740,0.979167,1.000000,1.000000
20030615.000000,-5.283450,10.527900,92.531800,67.035100,5.230700,0.895833,1.000000,1.000000
20030616.000000,-4.848400,11.530600,98.309300,84.732400,6.649090,0.687500,0.958333,0.958333
20030617.000000,-4.037960,11.653800,85.275700,85.285700,7.569510,0.562500,0.979167,0.979167
20030618.000000,-6.090270,11.782100,107.185000,86.185200,5.678960,1.000000,1.000000,1.000000
20030619.000000,-6.055890,10.345300,72.796800,57.946600,4.295470,1.000000,1.000000,1.000000
20030620.000000,-4.118540,7.737030,48.537500,39.934900,3.627580,1.000000,1.000000,1.000000
20030621.000000,-5.328120,8.561140,93.112900,53.272700,3.236980,1.000000,1.000000,1.000000
20030622.000000,-6.171570,9.560850,147.909000,63.805800,3.385020,1.000000,1.000000,1.000000
20030623.000000,-5.006850,8.410860,79.779000,45.389300,3.401700,1.000000,1.000000,1.000000
20030624.000000,-5.171870,9.795240,92.759800,55.906300,4.605460,0.812500,1.000000,1.000000
20030625.000000,-4.125760,10.066500,107.119000,72.509000,5.918110,0.729167,1.000000,1.000000
20030626.000000,-3.353420,10.890800,103.281000,86.216000,7.214150,0.750000,1.000000,0.979167
20030627.000000,-1.959240,9.126360,112.702000,86.436300,7.066520,0.687500,1.000000,0.979167
20030628.000000,-2.792550,10.285500,113.485000,90.888800,7.443630,1.000000,0.958333,0.937500
20030629.000000,-0.732735,7.585680,72.486600,68.119800,6.836780,0.875000,1.000000,0.979167
20030630.000000,-5.294700,10.065500,115.621000,68.934000,4.772690,1.000000,1.000000,1.000000
20030701.000000,-4.412410,8.660970,74.359600,60.573700,4.328350,0.895833,1.000000,1.000000
20030702.000000,-4.525260,9.064790,129.613000,66.257100,4.643910,0.916667,1.000000,1.000000
20030703.000000,-3.638200,8.563330,117.981000,94.122800,5.057890,0.916667,1.000000,1.000000
20030704.000000,-2.979900,8.023280,110.042000,87.394100,5.204870,0.937500,1.000000,1.000000
20030705.000000,-3.045480,7.997350,108.808000,89.978100,5.146430,0.937500,1.000000,1.000000
20030706.000000,-2.811750,7.611480,81.329100,84.370100,5.033200,0.958333,1.000000,1.000000
20030707.000000,-2.264960,6.668570,96.656100,80.371500,4.791160,1.000000,1.000000,1.000000
20030708.000000,-5.334000,9.115660,100.366000,65.839800,4.081120,1.000000,1.000000,1.000000
20030709.000000,-2.146040,7.399180,104.542000,74.737800,5.618880,0.729167,1.000000,1.000000
20030710.000000,-0.379204,6.600910,66.121000,70.673400,6.636230,0.875000,0.979167,0.979167
20030711.000000,-1.612460,7.991340,92.687400,82.493100,6.686070,1.000000,1.000000,1.000000
