TIMESTAMP,NEE_VUT_REF,GPP_NT_VUT_REF,H_F_MDS,LE_F_MDS,RECO_NT_VUT_REF,NEE_VUT_REF_QC,H_F_MDS_QC,LE_F_MDS_QC
20030720.000000,-3.300290,9.357190,19.425600,115.060000,5.939660,0.000000,-9999.000000,-9999.000000
20030721.000000,-2.739860,9.269060,25.404500,147.839000,6.384390,0.395833,-9999.000000,-9999.000000
20030722.000000,-1.978130,8.499030,22.802100,141.480000,6.406570,0.750000,-9999.000000,-9999.000000
20030723.000000,-2.415840,8.384430,23.148500,105.793000,5.978740,0.416667,-9999.000000,-9999.000000
20030724.000000,-2.962020,10.168300,32.329200,103.278000,7.098830,0.416667,-9999.000000,-9999.000000
20030725.000000,-1.394060,9.075970,31.328500,151.621000,7.563660,0.458333,-9999.000000,-9999.000000
20030726.000000,-0.706940,9.654430,32.095300,141.172000,8.722420,0.104167,-9999.000000,-9999.000000
20030727.000000,-0.669608,10.458500,32.473300,141.219000,9.522810,0.000000,-9999.000000,-9999.000000
20030728.000000,0.683443,9.936260,33.208200,142.480000,10.309200,0.000000,-9999.000000,-9999.000000
20030729.000000,-1.604560,11.579600,36.918900,96.752700,9.842190,0.000000,-9999.000000,-9999.000000
20030730.000000,-3.681120,12.303200,39.002800,104.063000,8.742910,0.000000,-9999.000000,-9999.000000
20030731.000000,-3.308400,13.442600,38.070300,103.091000,10.121300,0.000000,-9999.000000,-9999.000000
20030801.000000,-3.232970,13.988200,37.426400,101.299000,10.729200,0.312500,-9999.000000,-9999.000000
20030802.000000,2.574360,8.053520,2.783090,89.566900,10.695300,0.854167,-9999.000000,-9999.000000
20030803.000000,3.296140,7.863390,27.788200,150.749000,10.996000,0.937500,-9999.000000,-9999.000000
20030804.000000,0.262257,8.433000,16.344600,119.620000,8.636310,0.854167,-9999.000000,-9999.000000
20030805.000000,-2.212460,9.122210,34.935400,108.589000,7.021020,0.666667,-9999.000000,-9999.000000
20030806.000000,-5.979390,12.136400,31.245500,113.262000,6.314070,0.333333,-9999.000000,-9999.000000
20030807.000000,-4.967640,10.046100,16.966100,102.893000,5.329200,0.541667,-9999.000000,-9999.000000
20030808.000000,-4.622520,8.878380,4.601890,140.874000,4.596960,0.583333,-9999.000000,-9999.000000
20030809.000000,-4.630630,9.817510,21.699600,127.703000,5.692140,0.687500,-9999.000000,-9999.000000
20030810.000000,-3.782290,8.770320,14.562300,85.247600,5.611740,0.708333,-9999.000000,-9999.000000
20030811.000000,-3.836720,8.754490,16.681200,84.819700,5.510020,0.020833,-9999.000000,-9999.000000
20030812.000000,-4.201830,8.782200,20.377100,106.802000,5.147230,0.000000,-9999.000000,-9999.000000
20030813.000000,-5.515880,9.756930,23.748900,126.785000,4.789930,0.000000,-9999.000000,-9999.000000
20030814.000000,-3.991290,7.841000,23.683800,126.620000,4.376350,0.437500,-9999.000000,-9999.000000
20030815.000000,-3.974220,7.454220,37.445700,129.418000,3.985380,0.208333,-9999.000000,-9999.000000
20030816.000000,-4.158790,6.946380,10.371300,78.118100,3.282020,0.604167,-9999.000000,-9999.000000
20030817.000000,-6.050300,8.336450,19.645300,85.374600,2.774120,0.895833,-9999.000000,-9999.000000
20030818.000000,-5.105420,7.485180,19.052900,100.803000,2.913610,0.500000,-9999.000000,-9999.000000
20030819.000000,-5.998770,9.043330,23.795100,86.756500,3.563570,0.583333,-9999.000000,-9999.000000
20030820.000000,-5.182480,9.083550,19.532400,93.028300,4.402250,0.583333,-9999.000000,-9999.000000
